"","route","region","nyears","matssname"
"583",28,38,30,"bbs_rtrg_28_38"
"584",28,50,28,"bbs_rtrg_28_50"
"585",28,52,26,"bbs_rtrg_28_52"
"586",28,53,30,"bbs_rtrg_28_53"
"587",28,60,28,"bbs_rtrg_28_60"
"588",28,64,27,"bbs_rtrg_28_64"
"589",28,68,28,"bbs_rtrg_28_68"
"590",28,69,24,"bbs_rtrg_28_69"
"591",28,83,25,"bbs_rtrg_28_83"
"592",28,88,28,"bbs_rtrg_28_88"
"593",28,91,30,"bbs_rtrg_28_91"
"594",28,92,28,"bbs_rtrg_28_92"
"595",29,2,28,"bbs_rtrg_29_2"
"596",29,4,27,"bbs_rtrg_29_4"
"597",29,11,25,"bbs_rtrg_29_11"
"598",29,33,25,"bbs_rtrg_29_33"
"599",29,34,30,"bbs_rtrg_29_34"
"600",29,35,25,"bbs_rtrg_29_35"
"601",29,38,29,"bbs_rtrg_29_38"
"602",29,46,29,"bbs_rtrg_29_46"
"603",29,50,26,"bbs_rtrg_29_50"
"604",29,60,30,"bbs_rtrg_29_60"
"605",29,61,24,"bbs_rtrg_29_61"
"606",29,65,25,"bbs_rtrg_29_65"
"607",29,68,24,"bbs_rtrg_29_68"
"608",29,69,28,"bbs_rtrg_29_69"
"609",29,72,30,"bbs_rtrg_29_72"
"610",29,81,30,"bbs_rtrg_29_81"
"611",29,82,27,"bbs_rtrg_29_82"
"612",29,83,26,"bbs_rtrg_29_83"
"613",29,88,27,"bbs_rtrg_29_88"
"614",29,89,29,"bbs_rtrg_29_89"
"615",29,91,30,"bbs_rtrg_29_91"
"616",30,34,30,"bbs_rtrg_30_34"
"617",30,38,30,"bbs_rtrg_30_38"
"618",30,46,30,"bbs_rtrg_30_46"
"619",30,51,30,"bbs_rtrg_30_51"
"620",30,61,28,"bbs_rtrg_30_61"
"621",30,63,27,"bbs_rtrg_30_63"
"622",30,72,25,"bbs_rtrg_30_72"
"623",30,81,24,"bbs_rtrg_30_81"
"624",30,83,26,"bbs_rtrg_30_83"
"625",30,88,28,"bbs_rtrg_30_88"
"626",30,89,27,"bbs_rtrg_30_89"
"627",30,90,26,"bbs_rtrg_30_90"
"628",30,92,30,"bbs_rtrg_30_92"
"629",31,17,30,"bbs_rtrg_31_17"
"630",31,25,25,"bbs_rtrg_31_25"
"631",31,27,25,"bbs_rtrg_31_27"
"632",31,34,27,"bbs_rtrg_31_34"
"633",31,38,25,"bbs_rtrg_31_38"
"634",31,44,24,"bbs_rtrg_31_44"
"635",31,46,29,"bbs_rtrg_31_46"
"636",31,50,24,"bbs_rtrg_31_50"
"637",31,54,27,"bbs_rtrg_31_54"
"638",31,60,30,"bbs_rtrg_31_60"
"639",31,61,24,"bbs_rtrg_31_61"
"640",31,63,25,"bbs_rtrg_31_63"
"641",31,72,28,"bbs_rtrg_31_72"
"642",31,82,27,"bbs_rtrg_31_82"
"643",31,91,27,"bbs_rtrg_31_91"
"644",32,6,30,"bbs_rtrg_32_6"
"645",32,17,27,"bbs_rtrg_32_17"
"646",32,27,25,"bbs_rtrg_32_27"
"647",32,34,27,"bbs_rtrg_32_34"
"648",32,36,29,"bbs_rtrg_32_36"
"649",32,38,28,"bbs_rtrg_32_38"
"650",32,44,29,"bbs_rtrg_32_44"
"651",32,46,28,"bbs_rtrg_32_46"
"652",32,49,24,"bbs_rtrg_32_49"
"653",32,50,30,"bbs_rtrg_32_50"
"654",32,64,26,"bbs_rtrg_32_64"
"655",32,81,25,"bbs_rtrg_32_81"
"656",32,82,27,"bbs_rtrg_32_82"
"657",32,89,25,"bbs_rtrg_32_89"
"658",33,2,24,"bbs_rtrg_33_2"
"659",33,11,25,"bbs_rtrg_33_11"
"660",33,27,30,"bbs_rtrg_33_27"
"661",33,36,28,"bbs_rtrg_33_36"
"662",33,44,28,"bbs_rtrg_33_44"
"663",33,46,27,"bbs_rtrg_33_46"
"664",33,49,28,"bbs_rtrg_33_49"
"665",33,50,30,"bbs_rtrg_33_50"
"666",33,56,26,"bbs_rtrg_33_56"
"667",33,64,27,"bbs_rtrg_33_64"
"668",33,65,26,"bbs_rtrg_33_65"
"669",33,69,27,"bbs_rtrg_33_69"
"670",33,72,30,"bbs_rtrg_33_72"
"671",33,79,30,"bbs_rtrg_33_79"
"672",33,82,26,"bbs_rtrg_33_82"
"673",33,83,28,"bbs_rtrg_33_83"
"674",33,91,27,"bbs_rtrg_33_91"
"675",34,34,27,"bbs_rtrg_34_34"
"676",34,35,25,"bbs_rtrg_34_35"
"677",34,42,26,"bbs_rtrg_34_42"
"678",34,46,25,"bbs_rtrg_34_46"
"679",34,50,26,"bbs_rtrg_34_50"
"680",34,52,25,"bbs_rtrg_34_52"
"681",34,53,25,"bbs_rtrg_34_53"
"682",34,61,25,"bbs_rtrg_34_61"
"683",34,64,26,"bbs_rtrg_34_64"
"684",34,67,29,"bbs_rtrg_34_67"
"685",34,69,25,"bbs_rtrg_34_69"
"686",34,72,29,"bbs_rtrg_34_72"
"687",34,82,30,"bbs_rtrg_34_82"
"688",34,91,25,"bbs_rtrg_34_91"
"689",35,2,27,"bbs_rtrg_35_2"
"690",35,17,28,"bbs_rtrg_35_17"
"691",35,35,29,"bbs_rtrg_35_35"
"692",35,38,24,"bbs_rtrg_35_38"
"693",35,46,29,"bbs_rtrg_35_46"
"694",35,49,27,"bbs_rtrg_35_49"
"695",35,50,29,"bbs_rtrg_35_50"
"696",35,54,24,"bbs_rtrg_35_54"
"697",35,66,27,"bbs_rtrg_35_66"
"698",35,69,28,"bbs_rtrg_35_69"
"699",35,72,30,"bbs_rtrg_35_72"
"700",35,81,24,"bbs_rtrg_35_81"
"701",35,91,27,"bbs_rtrg_35_91"
"702",36,2,25,"bbs_rtrg_36_2"
"703",36,27,28,"bbs_rtrg_36_27"
"704",36,34,26,"bbs_rtrg_36_34"
"705",36,39,24,"bbs_rtrg_36_39"
"706",36,46,30,"bbs_rtrg_36_46"
"707",36,49,24,"bbs_rtrg_36_49"
"708",36,53,29,"bbs_rtrg_36_53"
"709",36,72,29,"bbs_rtrg_36_72"
"710",36,81,24,"bbs_rtrg_36_81"
"711",36,89,27,"bbs_rtrg_36_89"
"712",36,90,26,"bbs_rtrg_36_90"
"713",36,91,27,"bbs_rtrg_36_91"
"714",37,4,24,"bbs_rtrg_37_4"
"715",37,17,30,"bbs_rtrg_37_17"
"716",37,25,28,"bbs_rtrg_37_25"
"717",37,35,27,"bbs_rtrg_37_35"
"718",37,38,28,"bbs_rtrg_37_38"
"719",37,46,29,"bbs_rtrg_37_46"
"720",37,50,30,"bbs_rtrg_37_50"
"721",37,64,26,"bbs_rtrg_37_64"
"722",37,68,28,"bbs_rtrg_37_68"
"723",37,90,28,"bbs_rtrg_37_90"
"724",38,2,26,"bbs_rtrg_38_2"
"725",38,27,24,"bbs_rtrg_38_27"
"726",38,34,29,"bbs_rtrg_38_34"
"727",38,35,29,"bbs_rtrg_38_35"
"728",38,42,27,"bbs_rtrg_38_42"
"729",38,46,29,"bbs_rtrg_38_46"
"730",38,49,30,"bbs_rtrg_38_49"
"731",38,61,28,"bbs_rtrg_38_61"
"732",38,64,26,"bbs_rtrg_38_64"
"733",38,72,27,"bbs_rtrg_38_72"
"734",38,90,27,"bbs_rtrg_38_90"
"735",39,35,27,"bbs_rtrg_39_35"
"736",39,39,26,"bbs_rtrg_39_39"
"737",39,46,29,"bbs_rtrg_39_46"
"738",39,49,29,"bbs_rtrg_39_49"
"739",39,53,27,"bbs_rtrg_39_53"
"740",39,54,25,"bbs_rtrg_39_54"
"741",39,64,28,"bbs_rtrg_39_64"
"742",39,66,24,"bbs_rtrg_39_66"
"743",39,68,26,"bbs_rtrg_39_68"
"744",39,72,27,"bbs_rtrg_39_72"
"745",39,76,30,"bbs_rtrg_39_76"
"746",39,90,25,"bbs_rtrg_39_90"
"747",39,91,29,"bbs_rtrg_39_91"
"748",40,4,30,"bbs_rtrg_40_4"
"749",40,17,29,"bbs_rtrg_40_17"
"750",40,39,27,"bbs_rtrg_40_39"
"751",40,46,26,"bbs_rtrg_40_46"
"752",40,53,30,"bbs_rtrg_40_53"
"753",40,54,30,"bbs_rtrg_40_54"
"754",40,66,25,"bbs_rtrg_40_66"
"755",40,88,27,"bbs_rtrg_40_88"
"756",40,89,24,"bbs_rtrg_40_89"
"757",40,91,26,"bbs_rtrg_40_91"
"758",41,3,30,"bbs_rtrg_41_3"
"759",41,27,27,"bbs_rtrg_41_27"
"760",41,34,30,"bbs_rtrg_41_34"
"761",41,35,25,"bbs_rtrg_41_35"
"762",41,39,26,"bbs_rtrg_41_39"
"763",41,44,25,"bbs_rtrg_41_44"
"764",41,45,25,"bbs_rtrg_41_45"
"765",41,46,28,"bbs_rtrg_41_46"
"766",41,49,28,"bbs_rtrg_41_49"
"767",41,53,26,"bbs_rtrg_41_53"
"768",41,56,30,"bbs_rtrg_41_56"
"769",41,61,24,"bbs_rtrg_41_61"
"770",41,64,25,"bbs_rtrg_41_64"
"771",41,69,26,"bbs_rtrg_41_69"
"772",41,72,25,"bbs_rtrg_41_72"
"773",41,81,29,"bbs_rtrg_41_81"
"774",41,82,27,"bbs_rtrg_41_82"
"775",41,83,25,"bbs_rtrg_41_83"
"776",41,88,27,"bbs_rtrg_41_88"
"777",41,90,29,"bbs_rtrg_41_90"
"778",41,91,28,"bbs_rtrg_41_91"
"779",42,17,25,"bbs_rtrg_42_17"
"780",42,34,30,"bbs_rtrg_42_34"
"781",42,46,29,"bbs_rtrg_42_46"
"782",42,50,27,"bbs_rtrg_42_50"
"783",42,56,25,"bbs_rtrg_42_56"
"784",42,64,30,"bbs_rtrg_42_64"
"785",42,66,30,"bbs_rtrg_42_66"
"786",42,82,28,"bbs_rtrg_42_82"
"787",42,83,30,"bbs_rtrg_42_83"
"788",42,91,30,"bbs_rtrg_42_91"
"789",42,92,25,"bbs_rtrg_42_92"
"790",43,2,30,"bbs_rtrg_43_2"
"791",43,34,29,"bbs_rtrg_43_34"
"792",43,46,29,"bbs_rtrg_43_46"
"793",43,50,27,"bbs_rtrg_43_50"
"794",43,64,28,"bbs_rtrg_43_64"
"795",43,81,24,"bbs_rtrg_43_81"
"796",43,83,24,"bbs_rtrg_43_83"
"797",43,88,28,"bbs_rtrg_43_88"
"798",43,89,30,"bbs_rtrg_43_89"
"799",43,91,29,"bbs_rtrg_43_91"
"800",44,17,30,"bbs_rtrg_44_17"
"801",44,27,26,"bbs_rtrg_44_27"
"802",44,34,30,"bbs_rtrg_44_34"
"803",44,39,30,"bbs_rtrg_44_39"
"804",44,46,30,"bbs_rtrg_44_46"
"805",44,50,24,"bbs_rtrg_44_50"
"806",44,56,26,"bbs_rtrg_44_56"
"807",44,64,26,"bbs_rtrg_44_64"
"808",44,68,24,"bbs_rtrg_44_68"
"809",44,83,26,"bbs_rtrg_44_83"
"810",44,88,29,"bbs_rtrg_44_88"
"811",44,89,27,"bbs_rtrg_44_89"
"812",44,90,27,"bbs_rtrg_44_90"
"813",44,91,27,"bbs_rtrg_44_91"
"814",45,2,30,"bbs_rtrg_45_2"
"815",45,11,29,"bbs_rtrg_45_11"
"816",45,55,27,"bbs_rtrg_45_55"
"817",45,61,28,"bbs_rtrg_45_61"
"818",45,83,29,"bbs_rtrg_45_83"
"819",45,91,29,"bbs_rtrg_45_91"
"820",46,17,24,"bbs_rtrg_46_17"
"821",46,27,30,"bbs_rtrg_46_27"
"822",46,34,30,"bbs_rtrg_46_34"
"823",46,46,24,"bbs_rtrg_46_46"
"824",46,69,25,"bbs_rtrg_46_69"
"825",46,72,26,"bbs_rtrg_46_72"
"826",46,83,25,"bbs_rtrg_46_83"
"827",46,90,29,"bbs_rtrg_46_90"
"828",47,2,30,"bbs_rtrg_47_2"
"829",47,17,27,"bbs_rtrg_47_17"
"830",47,34,28,"bbs_rtrg_47_34"
"831",47,46,30,"bbs_rtrg_47_46"
"832",47,50,28,"bbs_rtrg_47_50"
"833",47,53,24,"bbs_rtrg_47_53"
"834",47,61,30,"bbs_rtrg_47_61"
"835",47,72,29,"bbs_rtrg_47_72"
"836",47,91,29,"bbs_rtrg_47_91"
"837",48,2,26,"bbs_rtrg_48_2"
"838",48,27,27,"bbs_rtrg_48_27"
"839",48,46,30,"bbs_rtrg_48_46"
"840",48,50,29,"bbs_rtrg_48_50"
"841",48,61,24,"bbs_rtrg_48_61"
"842",48,69,27,"bbs_rtrg_48_69"
"843",48,72,28,"bbs_rtrg_48_72"
"844",48,88,26,"bbs_rtrg_48_88"
"845",48,90,30,"bbs_rtrg_48_90"
"846",48,91,28,"bbs_rtrg_48_91"
"847",49,17,25,"bbs_rtrg_49_17"
"848",49,27,26,"bbs_rtrg_49_27"
"849",49,34,29,"bbs_rtrg_49_34"
"850",49,61,24,"bbs_rtrg_49_61"
"851",49,66,29,"bbs_rtrg_49_66"
"852",49,72,30,"bbs_rtrg_49_72"
"853",49,91,29,"bbs_rtrg_49_91"
"854",50,2,30,"bbs_rtrg_50_2"
"855",50,4,24,"bbs_rtrg_50_4"
"856",50,17,24,"bbs_rtrg_50_17"
"857",50,27,28,"bbs_rtrg_50_27"
"858",50,34,27,"bbs_rtrg_50_34"
"859",50,50,24,"bbs_rtrg_50_50"
"860",50,67,26,"bbs_rtrg_50_67"
"861",50,68,25,"bbs_rtrg_50_68"
"862",50,72,30,"bbs_rtrg_50_72"
"863",50,91,25,"bbs_rtrg_50_91"
"864",51,27,27,"bbs_rtrg_51_27"
"865",51,34,28,"bbs_rtrg_51_34"
"866",51,60,24,"bbs_rtrg_51_60"
"867",51,91,25,"bbs_rtrg_51_91"
"868",51,92,25,"bbs_rtrg_51_92"
"869",52,2,25,"bbs_rtrg_52_2"
"870",52,17,28,"bbs_rtrg_52_17"
"871",52,25,26,"bbs_rtrg_52_25"
"872",52,34,29,"bbs_rtrg_52_34"
"873",52,60,24,"bbs_rtrg_52_60"
"874",52,61,28,"bbs_rtrg_52_61"
"875",52,69,24,"bbs_rtrg_52_69"
"876",52,72,28,"bbs_rtrg_52_72"
"877",52,91,28,"bbs_rtrg_52_91"
"878",53,2,28,"bbs_rtrg_53_2"
"879",53,25,29,"bbs_rtrg_53_25"
"880",53,34,25,"bbs_rtrg_53_34"
"881",53,52,24,"bbs_rtrg_53_52"
"882",53,61,29,"bbs_rtrg_53_61"
"883",53,72,24,"bbs_rtrg_53_72"
"884",53,89,24,"bbs_rtrg_53_89"
"885",53,90,28,"bbs_rtrg_53_90"
"886",53,91,25,"bbs_rtrg_53_91"
"887",53,92,30,"bbs_rtrg_53_92"
"888",54,2,25,"bbs_rtrg_54_2"
"889",54,14,25,"bbs_rtrg_54_14"
"890",54,27,24,"bbs_rtrg_54_27"
"891",54,34,28,"bbs_rtrg_54_34"
"892",54,52,25,"bbs_rtrg_54_52"
"893",54,68,29,"bbs_rtrg_54_68"
"894",54,72,30,"bbs_rtrg_54_72"
"895",54,83,24,"bbs_rtrg_54_83"
"896",54,91,30,"bbs_rtrg_54_91"
"897",55,4,25,"bbs_rtrg_55_4"
"898",55,17,29,"bbs_rtrg_55_17"
"899",55,34,25,"bbs_rtrg_55_34"
"900",55,46,24,"bbs_rtrg_55_46"
"901",55,49,30,"bbs_rtrg_55_49"
"902",55,91,30,"bbs_rtrg_55_91"
"903",56,25,26,"bbs_rtrg_56_25"
"904",56,34,25,"bbs_rtrg_56_34"
"905",56,60,24,"bbs_rtrg_56_60"
"906",56,61,30,"bbs_rtrg_56_61"
"907",56,72,30,"bbs_rtrg_56_72"
"908",56,91,29,"bbs_rtrg_56_91"
"909",57,2,26,"bbs_rtrg_57_2"
"910",57,25,27,"bbs_rtrg_57_25"
"911",57,27,30,"bbs_rtrg_57_27"
"912",57,60,24,"bbs_rtrg_57_60"
"913",57,61,29,"bbs_rtrg_57_61"
"914",57,72,28,"bbs_rtrg_57_72"
"915",57,91,26,"bbs_rtrg_57_91"
"916",58,17,27,"bbs_rtrg_58_17"
"917",58,49,26,"bbs_rtrg_58_49"
"918",58,61,28,"bbs_rtrg_58_61"
"919",58,72,25,"bbs_rtrg_58_72"
"920",58,91,24,"bbs_rtrg_58_91"
"921",59,2,25,"bbs_rtrg_59_2"
"922",59,14,28,"bbs_rtrg_59_14"
"923",59,34,30,"bbs_rtrg_59_34"
"924",59,61,29,"bbs_rtrg_59_61"
"925",59,72,24,"bbs_rtrg_59_72"
"926",59,91,25,"bbs_rtrg_59_91"
"927",60,2,26,"bbs_rtrg_60_2"
"928",60,34,30,"bbs_rtrg_60_34"
"929",60,72,30,"bbs_rtrg_60_72"
"930",60,76,29,"bbs_rtrg_60_76"
"931",60,83,26,"bbs_rtrg_60_83"
"932",60,91,26,"bbs_rtrg_60_91"
"933",61,25,24,"bbs_rtrg_61_25"
"934",61,34,30,"bbs_rtrg_61_34"
"935",61,67,24,"bbs_rtrg_61_67"
"936",61,69,24,"bbs_rtrg_61_69"
"937",61,72,30,"bbs_rtrg_61_72"
"938",61,76,24,"bbs_rtrg_61_76"
"939",62,25,28,"bbs_rtrg_62_25"
"940",62,34,24,"bbs_rtrg_62_34"
"941",62,72,29,"bbs_rtrg_62_72"
"942",62,91,28,"bbs_rtrg_62_91"
"943",63,4,25,"bbs_rtrg_63_4"
"944",63,25,26,"bbs_rtrg_63_25"
"945",63,34,30,"bbs_rtrg_63_34"
"946",63,72,28,"bbs_rtrg_63_72"
"947",63,91,30,"bbs_rtrg_63_91"
"948",63,92,24,"bbs_rtrg_63_92"
"949",64,53,25,"bbs_rtrg_64_53"
"950",64,61,29,"bbs_rtrg_64_61"
"951",64,66,27,"bbs_rtrg_64_66"
"952",64,72,30,"bbs_rtrg_64_72"
"953",64,83,30,"bbs_rtrg_64_83"
"954",65,2,24,"bbs_rtrg_65_2"
"955",65,34,26,"bbs_rtrg_65_34"
"956",65,60,25,"bbs_rtrg_65_60"
"957",65,61,30,"bbs_rtrg_65_61"
"958",65,67,26,"bbs_rtrg_65_67"
"959",65,83,27,"bbs_rtrg_65_83"
"960",65,91,27,"bbs_rtrg_65_91"
"961",66,2,24,"bbs_rtrg_66_2"
"962",66,25,29,"bbs_rtrg_66_25"
"963",66,34,26,"bbs_rtrg_66_34"
"964",66,52,25,"bbs_rtrg_66_52"
"965",66,61,24,"bbs_rtrg_66_61"
"966",66,68,29,"bbs_rtrg_66_68"
"967",66,83,24,"bbs_rtrg_66_83"
"968",66,89,25,"bbs_rtrg_66_89"
"969",66,91,27,"bbs_rtrg_66_91"
"970",67,25,30,"bbs_rtrg_67_25"
"971",67,34,26,"bbs_rtrg_67_34"
"972",67,50,25,"bbs_rtrg_67_50"
"973",67,52,24,"bbs_rtrg_67_52"
"974",67,60,24,"bbs_rtrg_67_60"
"975",67,66,28,"bbs_rtrg_67_66"
"976",68,25,24,"bbs_rtrg_68_25"
"977",68,50,25,"bbs_rtrg_68_50"
"978",68,52,25,"bbs_rtrg_68_52"
"979",68,72,27,"bbs_rtrg_68_72"
"980",68,91,28,"bbs_rtrg_68_91"
"981",69,25,24,"bbs_rtrg_69_25"
"982",69,60,26,"bbs_rtrg_69_60"
"983",69,61,25,"bbs_rtrg_69_61"
"984",69,72,25,"bbs_rtrg_69_72"
"985",69,91,30,"bbs_rtrg_69_91"
"986",70,34,26,"bbs_rtrg_70_34"
"987",70,49,24,"bbs_rtrg_70_49"
"988",70,52,24,"bbs_rtrg_70_52"
"989",70,60,26,"bbs_rtrg_70_60"
"990",70,61,24,"bbs_rtrg_70_61"
"991",70,67,26,"bbs_rtrg_70_67"
"992",70,72,26,"bbs_rtrg_70_72"
"993",70,83,26,"bbs_rtrg_70_83"
"994",70,91,30,"bbs_rtrg_70_91"
"995",71,6,25,"bbs_rtrg_71_6"
"996",71,14,30,"bbs_rtrg_71_14"
"997",71,34,26,"bbs_rtrg_71_34"
"998",71,60,27,"bbs_rtrg_71_60"
"999",71,67,25,"bbs_rtrg_71_67"
"1000",71,72,29,"bbs_rtrg_71_72"
"1001",72,2,28,"bbs_rtrg_72_2"
"1002",72,50,26,"bbs_rtrg_72_50"
"1003",72,66,24,"bbs_rtrg_72_66"
"1004",72,72,29,"bbs_rtrg_72_72"
"1005",72,83,25,"bbs_rtrg_72_83"
"1006",73,25,29,"bbs_rtrg_73_25"
"1007",73,49,28,"bbs_rtrg_73_49"
"1008",73,60,25,"bbs_rtrg_73_60"
"1009",73,61,27,"bbs_rtrg_73_61"
"1010",73,66,28,"bbs_rtrg_73_66"
"1011",74,6,25,"bbs_rtrg_74_6"
"1012",74,11,25,"bbs_rtrg_74_11"
"1013",74,34,24,"bbs_rtrg_74_34"
"1014",74,60,24,"bbs_rtrg_74_60"
"1015",74,66,29,"bbs_rtrg_74_66"
"1016",74,83,25,"bbs_rtrg_74_83"
"1017",75,34,25,"bbs_rtrg_75_34"
"1018",75,60,25,"bbs_rtrg_75_60"
"1019",75,61,27,"bbs_rtrg_75_61"
"1020",75,66,26,"bbs_rtrg_75_66"
"1021",75,83,28,"bbs_rtrg_75_83"
"1022",75,89,26,"bbs_rtrg_75_89"
"1023",76,34,24,"bbs_rtrg_76_34"
"1024",76,60,25,"bbs_rtrg_76_60"
"1025",76,66,28,"bbs_rtrg_76_66"
"1026",76,72,28,"bbs_rtrg_76_72"
"1027",76,83,25,"bbs_rtrg_76_83"
"1028",77,92,27,"bbs_rtrg_77_92"
"1029",78,6,26,"bbs_rtrg_78_6"
"1030",78,34,25,"bbs_rtrg_78_34"
"1031",79,34,26,"bbs_rtrg_79_34"
"1032",79,60,24,"bbs_rtrg_79_60"
"1033",79,89,25,"bbs_rtrg_79_89"
"1034",80,14,29,"bbs_rtrg_80_14"
"1035",80,34,26,"bbs_rtrg_80_34"
"1036",80,60,24,"bbs_rtrg_80_60"
"1037",81,25,30,"bbs_rtrg_81_25"
"1038",81,50,24,"bbs_rtrg_81_50"
"1039",81,60,27,"bbs_rtrg_81_60"
"1040",81,92,25,"bbs_rtrg_81_92"
"1041",82,14,26,"bbs_rtrg_82_14"
"1042",82,60,27,"bbs_rtrg_82_60"
"1043",82,66,27,"bbs_rtrg_82_66"
"1044",82,83,29,"bbs_rtrg_82_83"
"1045",82,92,26,"bbs_rtrg_82_92"
"1046",83,66,25,"bbs_rtrg_83_66"
"1047",83,68,26,"bbs_rtrg_83_68"
"1048",83,72,30,"bbs_rtrg_83_72"
"1049",83,92,29,"bbs_rtrg_83_92"
"1050",84,72,30,"bbs_rtrg_84_72"
"1051",84,92,24,"bbs_rtrg_84_92"
"1052",85,25,26,"bbs_rtrg_85_25"
"1053",85,66,24,"bbs_rtrg_85_66"
"1054",85,72,28,"bbs_rtrg_85_72"
"1055",86,25,28,"bbs_rtrg_86_25"
"1056",86,53,24,"bbs_rtrg_86_53"
"1057",86,66,29,"bbs_rtrg_86_66"
"1058",86,72,30,"bbs_rtrg_86_72"
"1059",87,25,30,"bbs_rtrg_87_25"
"1060",87,53,25,"bbs_rtrg_87_53"
"1061",87,92,29,"bbs_rtrg_87_92"
"1062",88,14,27,"bbs_rtrg_88_14"
"1063",88,72,27,"bbs_rtrg_88_72"
"1064",89,61,30,"bbs_rtrg_89_61"
"1065",90,61,28,"bbs_rtrg_90_61"
"1066",90,72,30,"bbs_rtrg_90_72"
"1067",90,92,28,"bbs_rtrg_90_92"
"1068",91,72,29,"bbs_rtrg_91_72"
"1069",92,83,28,"bbs_rtrg_92_83"
"1070",93,61,26,"bbs_rtrg_93_61"
"1071",97,72,26,"bbs_rtrg_97_72"
"1072",97,83,25,"bbs_rtrg_97_83"
"1073",98,14,30,"bbs_rtrg_98_14"
"1074",100,61,28,"bbs_rtrg_100_61"
"1075",100,83,25,"bbs_rtrg_100_83"
"1076",101,42,28,"bbs_rtrg_101_42"
"1077",101,45,27,"bbs_rtrg_101_45"
"1078",101,55,24,"bbs_rtrg_101_55"
"1079",101,63,27,"bbs_rtrg_101_63"
"1080",101,80,25,"bbs_rtrg_101_80"
"1081",102,18,25,"bbs_rtrg_102_18"
"1082",102,45,30,"bbs_rtrg_102_45"
"1083",102,46,26,"bbs_rtrg_102_46"
"1084",103,45,27,"bbs_rtrg_103_45"
"1085",103,64,28,"bbs_rtrg_103_64"
"1086",104,85,26,"bbs_rtrg_104_85"
"1087",104,92,29,"bbs_rtrg_104_92"
"1088",105,2,28,"bbs_rtrg_105_2"
"1089",105,4,29,"bbs_rtrg_105_4"
"1090",105,21,24,"bbs_rtrg_105_21"
"1091",105,45,28,"bbs_rtrg_105_45"
"1092",105,83,25,"bbs_rtrg_105_83"
"1093",105,85,25,"bbs_rtrg_105_85"
"1094",106,14,26,"bbs_rtrg_106_14"
"1095",106,63,24,"bbs_rtrg_106_63"
"1096",107,45,27,"bbs_rtrg_107_45"
"1097",107,63,25,"bbs_rtrg_107_63"
"1098",107,66,30,"bbs_rtrg_107_66"
"1099",108,14,29,"bbs_rtrg_108_14"
"1100",108,85,27,"bbs_rtrg_108_85"
"1101",109,7,29,"bbs_rtrg_109_7"
"1102",109,21,27,"bbs_rtrg_109_21"
"1103",109,52,28,"bbs_rtrg_109_52"
"1104",109,85,29,"bbs_rtrg_109_85"
"1105",110,46,25,"bbs_rtrg_110_46"
"1106",111,2,26,"bbs_rtrg_111_2"
"1107",111,7,26,"bbs_rtrg_111_7"
"1108",111,33,27,"bbs_rtrg_111_33"
"1109",111,60,29,"bbs_rtrg_111_60"
"1110",111,61,29,"bbs_rtrg_111_61"
"1111",111,89,29,"bbs_rtrg_111_89"
"1112",112,46,29,"bbs_rtrg_112_46"
"1113",112,47,27,"bbs_rtrg_112_47"
"1114",112,60,28,"bbs_rtrg_112_60"
"1115",113,4,25,"bbs_rtrg_113_4"
"1116",113,25,27,"bbs_rtrg_113_25"
"1117",113,45,27,"bbs_rtrg_113_45"
"1118",113,51,29,"bbs_rtrg_113_51"
"1119",113,68,30,"bbs_rtrg_113_68"
"1120",113,79,26,"bbs_rtrg_113_79"
"1121",114,4,26,"bbs_rtrg_114_4"
"1122",114,55,26,"bbs_rtrg_114_55"
"1123",114,60,28,"bbs_rtrg_114_60"
"1124",115,3,26,"bbs_rtrg_115_3"
"1125",115,4,29,"bbs_rtrg_115_4"
"1126",115,6,24,"bbs_rtrg_115_6"
"1127",116,25,26,"bbs_rtrg_116_25"
"1128",117,3,26,"bbs_rtrg_117_3"
"1129",117,27,24,"bbs_rtrg_117_27"
"1130",117,68,27,"bbs_rtrg_117_68"
"1131",118,3,28,"bbs_rtrg_118_3"
"1132",118,38,27,"bbs_rtrg_118_38"
"1133",118,91,28,"bbs_rtrg_118_91"
"1134",119,3,30,"bbs_rtrg_119_3"
"1135",119,42,27,"bbs_rtrg_119_42"
"1136",119,51,24,"bbs_rtrg_119_51"
"1137",119,63,27,"bbs_rtrg_119_63"
"1138",119,68,30,"bbs_rtrg_119_68"
"1139",119,85,29,"bbs_rtrg_119_85"
"1140",120,44,27,"bbs_rtrg_120_44"
"1141",120,76,24,"bbs_rtrg_120_76"
"1142",120,87,24,"bbs_rtrg_120_87"
"1143",120,92,30,"bbs_rtrg_120_92"
"1144",121,6,28,"bbs_rtrg_121_6"
"1145",121,61,30,"bbs_rtrg_121_61"
"1146",121,63,24,"bbs_rtrg_121_63"
"1147",121,85,28,"bbs_rtrg_121_85"
"1148",122,6,28,"bbs_rtrg_122_6"
"1149",122,52,24,"bbs_rtrg_122_52"
"1150",123,46,30,"bbs_rtrg_123_46"
"1151",123,61,26,"bbs_rtrg_123_61"
"1152",123,79,25,"bbs_rtrg_123_79"
"1153",123,85,27,"bbs_rtrg_123_85"
"1154",125,46,26,"bbs_rtrg_125_46"
"1155",125,67,28,"bbs_rtrg_125_67"
"1156",126,46,27,"bbs_rtrg_126_46"
"1157",126,52,24,"bbs_rtrg_126_52"
"1158",126,60,28,"bbs_rtrg_126_60"
